Nombre,Fecha,Ubicación_calle_1,Ubicación_calle_2,Colonia,Total_Peatonal,Total_Ciclista,Total_Transporte_Público,Total_Vehicular,Total_Transporte_Carga,Dirección_SEMOVI
78,2017-11-21,Prol. 6 Sur,Entre Anillo Periferico Ecologico y Av. 107 Ote,Arboledas de Loma Bella,0,0,0,230,0,Dirección de Planeación y Proyectos,,
79,2017-11-22,3 Pte,Entre Vicente Guerrero y 3 Sur,Sn. Francisco Totimehuacan,132,0,0,0,0,Dirección de Planeación y Proyectos,,
80,2017-11-22,Francisco I Madero,20 de Noviembre,San Baltazar Campeche,0,0,0,219,0,Dirección de Planeación y Proyectos,,
81,2017-11-22,Francisco I Madero,Plan de Guadalupe,San Baltazar Campeche,0,0,0,369,0,Dirección de Planeación y Proyectos,,
82,2017-11-22,Francisco I Madero,2a Priv. Plan de Guadalupe,San Baltazar Campeche,0,0,0,12,0,Dirección de Planeación y Proyectos,,
83,2017-11-23,Av. Eduardo Cue Morelo,Plan de Guadalupe,San Baltazar Campeche,0,0,0,234,0,Dirección de Planeación y Proyectos,,
84,2017-09-24,Heroes del 5 de Mayo,43 Oriente,San Baltazar Campeche,470,0,0,0,0,Dirección de Planeación y Proyectos,,
85,2017-12-01,Calle Jazmines,Calle Lirios,Jardines de Amalucan,80,0,0,0,0,Dirección de Planeación y Proyectos,,
86,2017-10-25,Av. 42 Poniente,Calle 7 Norte,Santa Maria,0,0,0,288,0,Dirección de la Gestión de la Movilidad,,
87,2018-04-05,Av. Heroe de Nacozari,Calle 9 Nte,Santa Maria,0,0,0,298,0,Dirección de Planeación y Proyectos,,
88,2017-10-25,Diag. Defensores de la Republica,Calle 9 Nte,Santa Maria,0,0,0,1,0,Dirección de Planeación y Proyectos,,
89,2018-01-27,Av. Heroe de Nacozari,Diag. Defensores de la Republica,Santa Maria,0,0,0,180,0,Dirección de Planeación y Proyectos,,
90,2018-01-27,Av. 4 Oriente,Calle 5 de Mayo,Centro,1363,0,0,0,0,Dirección de Planeación y Proyectos,,
91,2018-01-27,Av. 6 Oriente,Calle 5 de Mayo,Centro,3232,0,0,1470,0,Dirección de Planeación y Proyectos,,
92,2018-01-27,Av. Reforma,Calle 5 de Mayo,Centro,8755,0,0,2360,0,Dirección de Planeación y Proyectos,,
93,2018-01-27,Calle 16 de Septiembre,Calle 5 de Mayo,Centro,2168,0,0,951,0,Dirección de Planeación y Proyectos,,
94,2018-01-27,Av. 3 Oriente,Blvd. Heroes del 5 de Mayo,Centro,0,0,0,172,0,Dirección de Planeación y Proyectos,,
95,2018-01-27,Av. 12 Oriente,Calle 2 Norte,Centro,0,0,0,596,0,Dirección de Planeación y Proyectos,,
96,2018-01-27,Av. 9 Poniente,Calle 11 Sur,Centro,0,0,0,284,0,Dirección de Planeación y Proyectos,,
97,2018-01-27,Av. 9 Oriente,Blvd. Heroes del 5 de Mayo,Centro,0,0,0,1300,0,Dirección de Planeación y Proyectos,,
98,2017-09-27,Av. 3 Poniente,Calle 5 Sur,Centro,0,0,0,345,0,Dirección de Planeación y Proyectos,,
99,2017-11-27,Calle 10 Sur,Camino Real a Sn. Jeronimo,Guadalupe Caleras,170,0,0,0,0,Dirección de Planeación y Proyectos,,
100,2018-01-28,Av. 111 Ote,Prol. 2 Sur,Arboledas de Loma Bella,107,0,0,682,0,Dirección de Planeación y Proyectos,,
101,2018-01-28,Calle 16 de Septiembre,Juan de Palafox,Centro,1938,0,0,879,0,Dirección de Planeación y Proyectos,,
102,2018-01-28,Calle 5 de Mayo,Juan de Palafox,Centro,3880,0,0,1005,0,Dirección de Planeación y Proyectos,,
103,2018-01-28,Calle 6 Norte,Juan de Palafox,Centro,763,0,0,0,0,Dirección de Planeación y Proyectos,,
104,2018-01-28,Don Juan de Palafox,Calle 2 Norte,Centro,2256,0,0,1988,0,Dirección de Planeación y Proyectos,,
105,2018-01-28,Av. 12 Oriente,Calle 2 Norte,Centro,0,0,0,875,0,Dirección de Planeación y Proyectos,,
106,2018-01-28,Av. 9 Poniente,Calle 11 Sur,Centro,0,0,0,161,0,Dirección de Planeación y Proyectos,,
107,2017-11-28,Av. 3 Poniente,Calle 5 Sur,Centro,0,0,0,393,0,Dirección de Planeación y Proyectos,,
108,2017-11-28,Diagonal 5 B Sur,Calle 5 B Sur,Prados Agua Azul,0,0,0,1013,0,Dirección de Planeación y Proyectos,,
109,2017-11-28,Av. 55 Poniente,Calle 5 B Sur,Prados Agua Azul,0,0,0,393,0,Dirección de Planeación y Proyectos,,
110,2018-08-29,Calle 59 B Poniente,Calle 5 B Sur,El Cerrito,0,0,0,1079,0,Dirección de Planeación y Proyectos,,
111,2018-08-29,Calle 33 Norte,Av. 22B Poniente,Fraccionamiento Valle Dorada,0,0,0,0,16,Dirección de la Gestión de la Movilidad,,
112,2018-04-24,Calle 33 Norte,Av. 26A Poniente,Fraccionamiento Valle Dorada,0,0,0,0,10,Dirección de la Gestión de la Movilidad,,
113,2018-04-24,Av. 20 de Noviembre,Av. Del Sol,Valle del Sol,0,0,0,66,0,Dirección de la Gestión de la Movilidad,,
114,2018-04-24,Av. 20 de Noviembre,Hombres Ilustres,Valle del Sol,0,0,0,18,0,Dirección de la Gestión de la Movilidad,,
115,2017-12-21,Av. 20 de Noviembre,Entre Av. Del Sol y Hombres Ilustres,Valle del Sol,0,0,0,78,0,Dirección de la Gestión de la Movilidad,,
116,2017-12-18,Calle 3 Sur,Av. 29 Pte,Insurgentes Centro,0,0,0,1407,0,Dirección de la Gestión de la Movilidad,,
117,2017-12-18,Blvd. 5 de Mayo,Francisco I. Madero,San Baltazar Campeche,0,0,0,248,0,Dirección de la Gestión de la Movilidad,,
118,2018-03-14,Calle 59 Sur,Av 7 Poniente,Reforma Sur,0,0,0,1526,0,Dirección de la Gestión de la Movilidad,,
119,2018-03-01,Blvd. Del Sol,Av. 20 de Noviembre,Valle del Sol,0,0,0,518,0,Dirección de la Gestión de la Movilidad,,
120,2018-03-10,Av. Fidel Velazquez,Blvd. Municipio Libre,Santa Maria Calera,0,0,0,9716,0,Dirección de la Gestión de la Movilidad,,
121,2018-01-12,Calle Diamante,Av. 29 Pte,Residencial Esmeralda,0,0,0,104,0,Dirección de la Gestión de la Movilidad,,
122,2018-01-12,Calle 3 Sur A,Calle 57 Poniente,El Cerrito,0,0,0,876,0,Dirección de la Gestión de la Movilidad,,
123,2018-01-12,Calle 57 Poniente,Calle Puebla,El Cerrito,0,0,0,307,0,Dirección de la Gestión de la Movilidad,,
124,2018-01-12,Calle Roble,Calle Puebla,El Cerrito,0,0,0,146,0,Dirección de la Gestión de la Movilidad,,
125,2018-01-18,Calle Tamaulipas,Calle Puebla,El Cerrito,0,0,0,179,0,Dirección de la Gestión de la Movilidad,,
126,2018-01-18,Calle Puebla,Calle Fresnos,El Cerrito,0,0,0,26,0,Dirección de la Gestión de la Movilidad,,
127,2018-01-18,Av. Oaxaca,Calle Puebla,El Cerrito,0,0,0,72,0,Dirección de la Gestión de la Movilidad,,
128,2018-01-12,Calle 5 B Sur,Calle Robles,Villa Encantada,0,0,0,183,0,Dirección de la Gestión de la Movilidad,,
129,2018-01-19,Calle 5 B Sur,Calle 57 Poniente,Villa Encantada,0,0,0,1178,0,Dirección de la Gestión de la Movilidad,,
130,2018-01-09,Calle 5 B Sur,Calle 59 Poniente,Villa Encantada,0,0,0,318,0,Dirección de la Gestión de la Movilidad,,
131,2018-01-09,Calle 11 Norte,Av. 16 Poniente,San Pablo Los Frailes,0,0,0,2109,0,Dirección de la Gestión de la Movilidad,,
132,2018-01-09,Calle 9 Norte,Av. 16 Poniente,San Pablo Los Frailes,0,0,0,2328,0,Dirección de la Gestión de la Movilidad,,
133,2018-03-02,Av. 18 Poniente,Calle 9 Norte,San Pablo Los Frailes,0,0,0,2652,0,Dirección de la Gestión de la Movilidad,,
134,2018-03-14,Av. Fidel Vazquez,Blvd. Municipio Libre,Santa Maria Calera,965,0,0,0,0,Dirección de la Gestión de la Movilidad,,
135,2018-03-14,Calle 11 Sur,Av. 105 Poniente,San Jose Los Pinos,2954,0,0,0,0,Dirección de la Gestión de la Movilidad,,
136,2018-05-02,Av. Nacional,Av. 105 Poniente,Popular Castillotla,1785,0,13,0,0,Dirección de la Gestión de la Movilidad,,
137,2018-03-14,Calle 11 Sur,Av. 135 Poniente,Guadalupe Hidalgo,0,0,0,5738,0,Dirección de la Gestión de la Movilidad,,
138,2018-03-14,Av. Nacional,yucatan,San Jose Los Pinos,0,0,0,6142,0,Dirección de la Gestión de la Movilidad,,
139,2018-03-14,Av. Nacional,Av. 105 Poniente,Popular Castillotla,0,0,0,3508,0,Dirección de la Gestión de la Movilidad,,
140,2018-06-11,Av. Nacional/Av. 11 Sur,Av. 105 Poniente,Popular Castillotla,0,0,0,4750,61,Dirección de la Gestión de la Movilidad,,
141,2017-11-21,Calle 28 Oriente,Calle 2 Norte,Barrio de Xanenetla,0,0,0,0,57,Dirección de la Gestión de la Movilidad,,
142,2017-11-21,Av. Ferrocarril,Calle 13 de Marzo,La Candelaria,0,0,0,93,0,Dirección de la Gestión de la Movilidad,,
143,2017-11-30,Av. Ferrocarril,Calle de las Huertas,La Candelaria,0,0,0,126,0,Dirección de la Gestión de la Movilidad,,
144,2017-11-30,Prol. 14 Sur,Calle 71 Oriente,Loma Linda,0,0,0,4286,0,Dirección de la Gestión de la Movilidad,,
145,2017-11-29,Calle 63 A Ote,Prol. 14 Sur,Loma Linda,0,0,0,5743,0,Dirección de la Gestión de la Movilidad,,
146,2017-11-30,Calle Heroe de Nacozari,Calle 74 Poniente,La Loma,0,0,0,2241,0,Dirección de la Gestión de la Movilidad,,
147,2017-11-30,Emiliano Zapata,Miguel Hidalgo,Guadalupe Hidalgo,0,0,0,758,0,Dirección de la Gestión de la Movilidad,,
148,2017-09-02,Emiliano Zapata,Calle Cuauhtemoc,Guadalupe Hidalgo,0,0,0,1647,0,Dirección de la Gestión de la Movilidad,,
149,2017-09-02,Calle 11 Sur,Av. 25 Poniente,Insurgentes Centro,0,0,0,3790,0,Dirección de la Gestión de la Movilidad,,
150,2019-03-20,Blvd. Heroes del 5 de Mayo,Av. 14 Oriente,Barrio San Francisco,0,0,0,7085,0,Dirección de la Gestión de la Movilidad,,
151,2017-11-29,Avenida Xonacatepec,Avenida Encino,Fraccionamiento Amalucan,0,0,0,4217,0,Dirección de la Gestión de la Movilidad,,
152,2019-03-20,Heroe de Nacozari,Blvd. Norte,Cleotilde Torres,0,0,0,7922,0,Dirección de la Gestión de la Movilidad,,
153,2017-12-04,Avenida Encino,1ra Privada Abedul,Fraccionamiento Amalucan,0,0,0,356,0,Dirección de la Gestión de la Movilidad,,
154,2017-12-04,Av. 119 Poniente,Calle 9 Sur F,INFONAVIT Agua Santa,0,0,0,237,0,Dirección de la Gestión de la Movilidad,,
155,2018-05-04,Av. 119 Poniente,Calle 11 Sur,INFONAVIT Agua Santa,0,0,0,815,0,Dirección de la Gestión de la Movilidad,,
156,2018-05-04,Calle 13 Nte,Diag. Defensores de la Republica,Santa Maria,0,0,0,12,0,Dirección de Planeación y Proyectos,,
157,2018-01-30,Calle 9 Nte,Diag. Defensores de la Republica,Santa Maria,0,0,0,522,0,Dirección de Planeación y Proyectos,,
158,2019-03-26,Calle 11 Norte,Av. 68 Poniente,Guadalupe Victoria,0,38,0,4266,0,Dirección de la Gestión de la Movilidad,,
159,2019-03-26,Calle 2 Sur,Avenida 29 Oriente,El Carmen,0,0,127,0,0,Dirección de la Gestión de la Movilidad,,
160,2019-03-08,Calle 4 Sur,Avenida 27 Oriente,El Carmen,0,0,74,0,0,Dirección de la Gestión de la Movilidad,,
161,2019-03-08,Avenida Reforma Sur,Calle Tetela,La Paz,0,0,0,0,10,Dirección de la Gestión de la Movilidad,,
162,2019-02-20,Avenida Reforma,Calle 37 Norte,La Paz,0,0,0,0,25,Dirección de la Gestión de la Movilidad,,
163,2019-02-20,143 B Poniente,19 Sur,Castillotla,72,0,0,578,0,Dirección de la Gestión de la Movilidad,,
